CO_ITEM,NSE_LEVEL,TX_GABARITO,answer_distribution,correct_probability
96315,1,A,[0.34426452 0.1382305  0.19323322 0.16944093 0.1513027  0.00352813],0.3442645196309028
96315,2,A,[0.38028228 0.12887316 0.18000352 0.16661689 0.14111872 0.00310542],0.3802822833861753
96315,3,A,[0.41804668 0.12079528 0.16494489 0.16242529 0.13091249 0.00287538],0.4180466789142754
96315,4,A,[0.45586686 0.11305931 0.1496812  0.15487933 0.12369056 0.00282273],0.45586686447492103
96315,5,A,[0.49873094 0.1041501  0.13320304 0.14654506 0.11455073 0.00282013],0.4987309429939593
96315,6,A,[0.55588035 0.09252919 0.11589333 0.13263187 0.10044888 0.00261639],0.555880351343632
96315,7,A,[0.63591344 0.07787733 0.09182374 0.10817932 0.08366698 0.00253919],0.635913438189529
96315,8,A,[0.70995671 0.0629083  0.07111373 0.08536009 0.06831956 0.0023416 ],0.70995670995671
96502,1,C,[0.1202732  0.09308847 0.50058802 0.17382848 0.10796997 0.00425185],0.5005880224353175
96502,2,C,[0.09015684 0.08031598 0.55935533 0.16507375 0.10093201 0.00416609],0.5593553278500206
96502,3,C,[0.06797099 0.06857259 0.61161604 0.15362447 0.09455132 0.00366458],0.6116160374673325
96502,4,C,[0.05267777 0.0580118  0.65404412 0.1424361  0.08925437 0.00357584],0.654044121810625
96502,5,C,[0.03936333 0.04925633 0.69054186 0.12953688 0.08801333 0.00328827],0.6905418591403126
96502,6,C,[0.02974644 0.04122046 0.72286026 0.11619305 0.08677807 0.00320173],0.7228602559265437
96502,7,C,[0.02211081 0.03270351 0.75598946 0.09907801 0.08728839 0.00282982],0.7559894608433619
96502,8,C,[0.01847698 0.02697757 0.77255018 0.08626525 0.09307359 0.00265643],0.7725501770956317
96516,1,E,[0.18884567 0.15455944 0.18812195 0.35009951 0.1114981  0.00687534],0.11149810023520898
96516,2,E,[0.18830507 0.15700577 0.180329   0.3595016  0.10848305 0.0063755 ],0.10848305227526842
96516,3,E,[0.18893769 0.16835071 0.16858036 0.3572593  0.11102091 0.00585104],0.11102090718555127
96516,4,E,[0.18663718 0.18265082 0.15516246 0.35003001 0.11973251 0.00578702],0.11973250586063577
96516,5,E,[0.18458011 0.2011681  0.14272379 0.33870003 0.12752895 0.00529902],0.12752894860037112
96516,6,E,[0.18198712 0.22694175 0.12877428 0.31636442 0.14120742 0.00472501],0.14120741756788682
96516,7,E,[0.17199552 0.26979629 0.10846995 0.27983832 0.16539899 0.00450094],0.16539898508992318
96516,8,E,[0.16088154 0.30942542 0.09262102 0.24309327 0.19018103 0.00379772],0.190181031090122
97262,1,A,[0.63737109 0.10421567 0.10570834 0.06870816 0.07675954 0.0072372 ],0.6373710873891804
97262,2,A,[0.67293495 0.10236793 0.09686548 0.05307939 0.06845334 0.00629892],0.6729349507574017
97262,3,A,[0.70985135 0.0973976  0.08628742 0.04295612 0.05799933 0.00550819],0.7098513468057029
97262,4,A,[0.74428942 0.09103804 0.07714805 0.03364345 0.04884713 0.00503392],0.744289419145876
97262,5,A,[0.77572661 0.08466584 0.06716978 0.02663046 0.04123589 0.00457143],0.7757266056391253
97262,6,A,[0.80835129 0.07624904 0.05678128 0.02054676 0.03455608 0.00351555],0.8083512872138986
97262,7,A,[0.84494897 0.06355616 0.04551034 0.01413379 0.02892914 0.00292159],0.8449489676903721
97262,8,A,[0.87243211 0.05127902 0.03811492 0.01141283 0.02455726 0.00220386],0.8724321133412043
97590,1,E,[0.07865931 0.2228605  0.29202099 0.24330559 0.1598064  0.0033472 ],0.15980640492129547
97590,2,E,[0.07119499 0.22374366 0.29692598 0.24916908 0.15624378 0.00272251],0.15624377766545666
97590,3,E,[0.06786426 0.22734947 0.28906836 0.25472546 0.15827878 0.00271366],0.15827877972417007
97590,4,E,[0.06668101 0.22875732 0.27759595 0.2601556  0.16418274 0.00262738],0.16418273858733196
97590,5,E,[0.064987   0.23090069 0.26222666 0.26491424 0.17422179 0.00274962],0.17422178604262903
97590,6,E,[0.06212337 0.2331689  0.23813369 0.26785544 0.19589065 0.00282796],0.1958906476443686
97590,7,E,[0.05752559 0.23158229 0.19653462 0.25984987 0.25193403 0.0025736 ],0.25193402702092915
97590,8,E,[0.05049193 0.22375049 0.15674931 0.2428965  0.32292405 0.00318772],0.3229240456513184
97727,1,E,[0.21259273 0.13076714 0.15858513 0.20318437 0.29143297 0.00343767],0.2914329654423738
97727,2,E,[0.20733585 0.13210112 0.14508953 0.20558593 0.3071957  0.00269188],0.30719569912236366
97727,3,E,[0.19730509 0.126711   0.13081869 0.20843144 0.33409126 0.00264251],0.33409126193494965
97727,4,E,[0.18413438 0.11943806 0.11790353 0.21025243 0.36582825 0.00244335],0.36582824656572405
97727,5,E,[0.16935707 0.10764142 0.10504972 0.21247398 0.40330914 0.00216868],0.40330913664641815
97727,6,E,[0.14768139 0.09248687 0.09163355 0.21429705 0.45185598 0.00204516],0.45185597873038147
97727,7,E,[0.11381601 0.07170145 0.0720915  0.20970857 0.53069778 0.0019847 ],0.5306977793583963
97727,8,E,[0.08565525 0.05411255 0.05812672 0.20031484 0.60009839 0.00169225],0.6000983864620228
97761,1,C,[0.14533201 0.09833544 0.43052289 0.10548218 0.2175683  0.00275918],0.43052288764248237
97761,2,C,[0.12315245 0.08885877 0.45483542 0.10312227 0.22763023 0.00240086],0.4548354240377399
97761,3,C,[0.10660595 0.08247729 0.47500129 0.10394403 0.22974293 0.0022285 ],0.47500129376148215
97761,4,C,[0.09674013 0.07591081 0.49277471 0.10332556 0.22924995 0.00199884],0.492774713763151
97761,5,C,[0.08840251 0.07250546 0.51057548 0.10378912 0.22272232 0.00200511],0.5105754750503393
97761,6,C,[0.08435209 0.06999721 0.53022775 0.10536783 0.20820389 0.00185122],0.5302277527618416
97761,7,C,[0.08351785 0.06633244 0.55835733 0.10827874 0.1816016  0.00191204],0.5583573294174783
97761,8,C,[0.08841007 0.06420701 0.57493113 0.10779221 0.16239669 0.00226289],0.574931129476584
97915,1,C,[0.12185634 0.2699023  0.21281889 0.15523792 0.23647548 0.00370906],0.2128188890899222
97915,2,C,[0.11544441 0.25628743 0.2050958  0.17540474 0.24483833 0.00292928],0.20509580480632267
97915,3,C,[0.11370546 0.24390962 0.20365099 0.19331708 0.24248001 0.00293684],0.20365099490257976
97915,4,C,[0.11385488 0.23264176 0.19892187 0.21199647 0.23960091 0.00298411],0.19892186951450153
97915,5,C,[0.11285865 0.22154069 0.19469027 0.23469376 0.23288324 0.00333339],0.19469026548672566
97915,6,C,[0.11222615 0.2084613  0.18998438 0.26044352 0.22558772 0.00329693],0.18998437924237563
97915,7,C,[0.11069939 0.19246198 0.18908914 0.2925419  0.21149824 0.00370935],0.18908914306255042
97915,8,C,[0.10913026 0.17581661 0.19130264 0.32081858 0.19850453 0.00442739],0.1913026367571822
98106,1,E,[0.10887462 0.41831011 0.2101954  0.14257282 0.11724263 0.00280441],0.11724262710331101
98106,2,E,[0.10004365 0.43429215 0.21886535 0.12943222 0.11506915 0.00229748],0.11506915406883242
98106,3,E,[0.10115921 0.4369453  0.22285365 0.11861529 0.11831125 0.0021153 ],0.11831125313737159
98106,4,E,[0.10544048 0.43188922 0.22399803 0.10904463 0.12751271 0.00211493],0.12751271220031482
98106,5,E,[0.11005262 0.42696436 0.21848649 0.10254545 0.13970908 0.002242  ],0.13970907573168187
98106,6,E,[0.11646456 0.407462   0.21018205 0.09923589 0.16470908 0.00194642],0.16470907661223497
98106,7,E,[0.12557122 0.36625099 0.19235873 0.0979805  0.21573531 0.00210324],0.21573531267566853
98106,8,E,[0.1338843  0.31855569 0.1701889  0.10116096 0.27404565 0.0021645 ],0.2740456513183786
111431,1,E,[0.36054822 0.14469875 0.16849104 0.14297992 0.17975394 0.00352813],0.17975393522706712
111431,2,E,[0.37472622 0.14320942 0.15629739 0.1450474  0.17814257 0.002577  ],0.17814256612905696
111431,3,E,[0.39480749 0.14070303 0.14375307 0.1424399  0.17587394 0.00242257],0.17587393588118094
111431,4,E,[0.41397606 0.13588181 0.13035243 0.14086477 0.17638249 0.00254244],0.17638248717455068
111431,5,E,[0.42591527 0.13369657 0.11669684 0.14083149 0.18031044 0.00254939],0.18031043954494436
111431,6,E,[0.42795939 0.1297757  0.10251871 0.14658477 0.1908236  0.00233782],0.19082359827501702
111431,7,E,[0.41171927 0.12485612 0.08466124 0.15794586 0.21812154 0.00269597],0.2181215368201269
111431,8,E,[0.37896497 0.12072019 0.07337662 0.16818182 0.25639512 0.00236128],0.2563951200314837
111516,1,C,[0.16089198 0.18092998 0.22964538 0.20178216 0.22231771 0.00443278],0.2296453772390085
111516,2,C,[0.14739466 0.16978358 0.24547014 0.2071061  0.22667295 0.00357258],0.2454701404524499
111516,3,C,[0.13503312 0.16048464 0.2710495  0.20717649 0.22296039 0.00329586],0.27104949931430644
111516,4,C,[0.12380947 0.15324572 0.30556279 0.20099999 0.21290812 0.00347391],0.30556279090837024
111516,5,C,[0.11151345 0.14180725 0.3486156  0.19487639 0.19956626 0.00362104],0.3486155998127436
111516,6,C,[0.09815689 0.12743435 0.40903113 0.18263592 0.17935662 0.00338509],0.40903112515294593
111516,7,C,[0.07870333 0.10767836 0.50550476 0.16175082 0.1429593  0.00340343],0.5055047590640189
111516,8,C,[0.0656828  0.09149941 0.59043684 0.13827233 0.11033058 0.00377804],0.5904368358913813
111558,1,D,[0.20458657 0.31011399 0.16518907 0.17536638 0.14121585 0.00352813],0.17536638320969786
111558,2,D,[0.19919895 0.33259431 0.15962107 0.16835531 0.13739298 0.00283738],0.16835531253350489
111558,3,D,[0.19042552 0.3691522  0.15331074 0.15703677 0.1274161  0.00265868],0.15703676870132222
111558,4,D,[0.17940057 0.40549937 0.14654138 0.14876955 0.11742789 0.00236124],0.1487695496087247
111558,5,D,[0.17135936 0.43669098 0.13327919 0.14731778 0.10892739 0.00242531],0.14731777751456596
111558,6,D,[0.16390159 0.45560073 0.1165774  0.15892975 0.10290306 0.00208747],0.15892974890425499
111558,7,D,[0.15285984 0.4445375  0.09866501 0.20115411 0.10073002 0.00205353],0.20115410648525245
111558,8,D,[0.14641873 0.39417552 0.08597009 0.26487603 0.10639512 0.0021645 ],0.26487603305785123
111613,1,A,[0.14329654 0.33444907 0.19368554 0.19857065 0.1259725  0.00402569],0.14329654423738014
111613,2,A,[0.11849622 0.35042656 0.1896491  0.21988007 0.11857664 0.0029714 ],0.11849622447885555
111613,3,A,[0.11655497 0.34751727 0.18371413 0.23798742 0.11138639 0.00283981],0.11655497192537584
111613,4,A,[0.12707953 0.33672608 0.17461863 0.25133917 0.10705145 0.00318513],0.12707953477310563
111613,5,A,[0.14982769 0.31802569 0.16131407 0.2639272  0.10347891 0.00342645],0.14982769025984646
111613,6,A,[0.19247735 0.2892379  0.14561861 0.26891681 0.1003713  0.00337803],0.19247735342757505
111613,7,A,[0.28531057 0.2364924  0.12280641 0.25549042 0.09571665 0.00418354],0.28531057242610924
111613,8,A,[0.37973239 0.19102715 0.10045258 0.23134593 0.09299488 0.00444707],0.3797323888232979
111668,1,B,[0.13316447 0.20947168 0.3900398  0.15094084 0.11195043 0.00443278],0.2094716844581147
111668,2,B,[0.1159422  0.2144542  0.40223851 0.15663818 0.10692077 0.00380615],0.21445419595950313
111668,3,B,[0.1043548  0.21718051 0.40636078 0.1642883  0.10407664 0.00373897],0.2171805056019872
111668,4,B,[0.09501025 0.22277211 0.40422249 0.17059263 0.10322646 0.00417606],0.22277210903613776
111668,5,B,[0.08697271 0.22970778 0.39823573 0.17787667 0.10265261 0.0045545 ],0.22970777847340904
111668,6,B,[0.08036051 0.2379186  0.38790608 0.18518884 0.10391859 0.00470738],0.23791859575383378
111668,7,B,[0.0760303  0.25666823 0.35864108 0.19066466 0.11269555 0.00530017],0.25666823453830007
111668,8,B,[0.07534435 0.2817985  0.32331759 0.19393939 0.11946084 0.00613932],0.28179850452577726
111694,1,A,[0.24190338 0.29030215 0.13551656 0.21806586 0.11059345 0.0036186 ],0.24190338339062784
111694,2,A,[0.23346582 0.30544962 0.13082985 0.21603946 0.11151572 0.00269954],0.23346582119499457
111694,3,A,[0.23223342 0.31949763 0.12473478 0.21186638 0.10915142 0.00251637],0.23223342044660647
111694,4,A,[0.23000023 0.33248774 0.12013454 0.20734476 0.10756107 0.00247166],0.23000022649800114
111694,5,A,[0.22640541 0.34875943 0.11537138 0.2017293  0.10520483 0.00252965],0.22640541013102308
111694,6,A,[0.22078865 0.36570556 0.11328752 0.19197664 0.10567813 0.0025635 ],0.22078865432285955
111694,7,A,[0.2172267  0.38183793 0.11218695 0.17714655 0.10904356 0.00255831],0.21722670276595502
111694,8,A,[0.21702086 0.39053522 0.11125541 0.16410862 0.11404959 0.0030303 ],0.21702085792994885
111738,1,B,[0.13207889 0.27912973 0.18405102 0.16043966 0.23959653 0.00470418],0.27912972679573006
111738,2,B,[0.12280399 0.27913201 0.18018732 0.16067025 0.25349217 0.00371426],0.27913201304967145
111738,3,B,[0.11593073 0.28082387 0.17518177 0.15779362 0.26683831 0.0034317 ],0.2808238673118224
111738,4,B,[0.11044892 0.28471931 0.1711334  0.15235105 0.2778819  0.00346542],0.2847193123520685
111738,5,B,[0.10477335 0.29267839 0.1643739  0.14532677 0.28942678 0.00342081],0.29267838711314914
111738,6,B,[0.09982123 0.3110858  0.15355593 0.13218758 0.30014422 0.00320525],0.31108580133076164
111738,7,B,[0.09465738 0.35981889 0.1370358  0.10947186 0.29594916 0.00306691],0.35981889170595904
111738,8,B,[0.08986619 0.43109012 0.11755214 0.08923652 0.26879181 0.0034632 ],0.4310901219992129
111835,1,C,[0.1076901  0.1801518  0.27309179 0.31848776 0.11198625 0.0085923 ],0.2730917943577259
111835,2,C,[0.09744533 0.17293333 0.30375778 0.3274101  0.09209448 0.00635898],0.3037577825537855
111835,3,C,[0.08181726 0.15269543 0.34802528 0.34038193 0.07194559 0.00513452],0.34802527523043003
111835,4,C,[0.06725846 0.12787927 0.39911803 0.34337094 0.05802646 0.00434683],0.3991180344768341
111835,5,C,[0.05401074 0.10439875 0.45438564 0.33893416 0.04448772 0.00378299],0.45438564116510133
111835,6,C,[0.04114365 0.0803191  0.51816916 0.3220197  0.03531235 0.00303605],0.518169160062396
111835,7,C,[0.02792405 0.05169454 0.60936797 0.28358259 0.02521142 0.00221942],0.6093679736571073
111835,8,C,[0.01793247 0.0333694  0.68591683 0.24182328 0.01912502 0.001833  ],0.6859168304586912
111893,1,C,[0.1348833  0.11932332 0.31364212 0.23254026 0.19065497 0.00895603],0.31364212049936674
111893,2,C,[0.12840984 0.11660846 0.32068572 0.24570372 0.18110248 0.00748978],0.32068572041232063
111893,3,C,[0.12114783 0.10860481 0.33284278 0.26253331 0.16768766 0.00718361],0.3328427821046912
111893,4,C,[0.11083397 0.09857193 0.34645134 0.28347074 0.15356848 0.00710354],0.34645134256690185
111893,5,C,[0.10044727 0.08925701 0.35802072 0.30583992 0.13981624 0.00661884],0.3580207222908453
111893,6,C,[0.09057219 0.07999027 0.37366756 0.32812759 0.12178549 0.0058569 ],0.37366756347916236
111893,7,C,[0.07761729 0.06861924 0.39206733 0.35521853 0.10106271 0.00541489],0.39206733435053787
111893,8,C,[0.06944116 0.05643447 0.4085793  0.36910665 0.09118457 0.00525384],0.4085792994883904
111914,1,B,[0.09090909 0.36363636 0.09090909 0.36363636 0.09090909 0.        ],0.36363636363636365
111914,2,B,[0.14012739 0.32484076 0.12101911 0.24203822 0.17197452 0.        ],0.3248407643312102
111914,3,B,[0.18235294 0.28235294 0.12352941 0.24117647 0.17058824 0.        ],0.2823529411764706
111914,4,B,[0.16831683 0.27227723 0.0990099  0.31188119 0.14356436 0.0049505 ],0.2722772277227723
111914,5,B,[0.13605442 0.36734694 0.13605442 0.21768707 0.14285714 0.        ],0.3673469387755102
111914,6,B,[0.15909091 0.28409091 0.10227273 0.25       0.20454545 0.        ],0.2840909090909091
111914,7,B,[0.1641791  0.34328358 0.19402985 0.25373134 0.04477612 0.        ],0.34328358208955223
111914,8,B,[0.25       0.25       0.16666667 0.33333333 0.         0.        ],0.25
111918,1,D,[0.1742804  0.20750394 0.13446943 0.33753401 0.13819275 0.00801948],0.33753401116998427
111918,2,D,[0.16726121 0.19712849 0.12374537 0.38261361 0.12269293 0.00655839],0.38261360866771543
111918,3,D,[0.13913843 0.1802847  0.10447459 0.46961752 0.10109313 0.00539163],0.46961752125098366
111918,4,D,[0.11457534 0.15715595 0.08346028 0.56015119 0.08033904 0.00431819],0.5601511940896856
111918,5,D,[0.09188916 0.13506085 0.06742359 0.6380377  0.06363575 0.00395295],0.6380377035965075
111918,6,D,[0.0693684  0.11242266 0.04992201 0.71601461 0.04930433 0.002968  ],0.716014614893372
111918,7,D,[0.04101329 0.07884494 0.0327207  0.80975867 0.03551552 0.00214689],0.8097586685427758
111918,8,D,[0.02354188 0.05536539 0.02000839 0.87361145 0.02583865 0.00163424],0.8736114485104127
111926,1,B,[0.11814728 0.33829383 0.14058259 0.04993667 0.34747603 0.0055636 ],0.3382938302876787
111926,2,B,[0.10504449 0.36853452 0.11978664 0.04531008 0.35722327 0.004101  ],0.368534515768353
111926,3,B,[0.09859109 0.39880845 0.0998331  0.04086346 0.35816493 0.00373897],0.3988084456749554
111926,4,B,[0.0960125  0.42964689 0.08375896 0.03653696 0.35069818 0.00334651],0.4296468896161991
111926,5,B,[0.09217866 0.46287867 0.07071468 0.03298702 0.33825727 0.00298369],0.46287867250996917
111926,6,B,[0.08674281 0.50299897 0.05723615 0.03004616 0.32035247 0.00262344],0.5029989738960567
111926,7,B,[0.07700162 0.56016612 0.04350653 0.02789282 0.28921878 0.00221414],0.560166117911595
111926,8,B,[0.06881149 0.60954349 0.03404172 0.02689886 0.25887446 0.00182999],0.6095434868162141
111929,1,A,[0.23059526 0.19644473 0.31020445 0.09874254 0.15989687 0.00411616],0.23059525963452143
111929,2,A,[0.22810887 0.21059826 0.30819127 0.10268192 0.14685475 0.00356492],0.2281088697942992
111929,3,A,[0.23486946 0.214331   0.30009768 0.11281924 0.13478731 0.00309532],0.23486945946645277
111929,4,A,[0.24897227 0.20647841 0.29155106 0.12563561 0.12455974 0.00280291],0.24897226531975855
111929,5,A,[0.26966333 0.19902762 0.28018805 0.13746425 0.11098045 0.0026763 ],0.2696633332769308
111929,6,A,[0.29785929 0.1914583  0.25926226 0.15250161 0.09666181 0.00225672],0.2978592862406866
111929,7,A,[0.35008662 0.17484063 0.22522667 0.17013702 0.07778555 0.00192351],0.35008661534755126
111929,8,A,[0.40466352 0.15682802 0.189512   0.18451397 0.0626525  0.00182999],0.40466351829988195
111954,1,D,[0.20114891 0.12090646 0.1997467  0.30061516 0.17111453 0.00646825],0.3006151619323322
111954,2,D,[0.18604589 0.11312013 0.20462099 0.32269984 0.16832085 0.0051923 ],0.3226998422398873
111954,3,D,[0.17519148 0.10616607 0.20749994 0.34067004 0.16527479 0.00519769],0.34067003907159676
111954,4,D,[0.16525011 0.09777069 0.21017033 0.35683061 0.16460459 0.00537367],0.35683061346983613
111954,5,D,[0.15670034 0.09238453 0.21406172 0.37255566 0.15891132 0.00538644],0.3725556552000316
111954,6,D,[0.14358403 0.08686622 0.21927594 0.39066351 0.15436694 0.00524336],0.3906635119553451
111954,7,D,[0.12359417 0.08492128 0.22245422 0.41268676 0.15133785 0.00500572],0.4126867583680368
111954,8,D,[0.10672963 0.08722944 0.22504919 0.42131051 0.15480126 0.00487997],0.421310507674144
111961,1,C,[0.13795911 0.15872083 0.44318799 0.19784693 0.05717387 0.00511127],0.4431879862493215
111961,2,C,[0.12615448 0.15274012 0.46677082 0.20136623 0.04900136 0.00396698],0.4667708189740998
111961,3,C,[0.11347905 0.15191671 0.49005421 0.19837568 0.04261974 0.00355461],0.4900542086061014
111961,4,C,[0.10338784 0.14954814 0.52290744 0.18497809 0.03601035 0.00316814],0.522907441591828
111961,5,C,[0.09484932 0.14647174 0.55542677 0.17040051 0.03002871 0.00282295],0.5554267697704981
111961,6,C,[0.08405942 0.14261082 0.59404719 0.15172586 0.02508137 0.00247534],0.594047186676869
111961,7,C,[0.0711699  0.13719259 0.64517918 0.12442782 0.01997315 0.00205735],0.6451791771350779
111961,8,C,[0.05757576 0.13329398 0.69254231 0.09846517 0.01646989 0.00165289],0.6925423061786699
111964,1,D,[0.16157047 0.15437851 0.10643206 0.33734395 0.23154514 0.00872987],0.3373439478921657
111964,2,D,[0.14451133 0.1481222  0.0989715  0.37115747 0.23024552 0.00699199],0.3711574690989294
111964,3,D,[0.12635845 0.13623308 0.0861063  0.42175654 0.22282131 0.00672433],0.4217565399642922
111964,4,D,[0.10782437 0.12248163 0.07162716 0.47811463 0.21340359 0.00654862],0.4781146306383846
111964,5,D,[0.09150183 0.10891611 0.05943417 0.53527132 0.19907838 0.00579818],0.5352713243878915
111964,6,D,[0.07468344 0.09394669 0.04796243 0.60224191 0.17593628 0.00522925],0.6022419137014848
111964,7,D,[0.05542617 0.07739932 0.03723504 0.68761114 0.13770119 0.00462713],0.687611137242305
111964,8,D,[0.04171586 0.06426604 0.03081464 0.75078709 0.10844156 0.00397481],0.7507870916961826
111984,1,A,[0.30509318 0.15501176 0.09598335 0.15066944 0.28537181 0.00787045],0.3050931789397503
111984,2,A,[0.29777604 0.14591662 0.08830737 0.15146502 0.30932852 0.00720642],0.2977760419059872
111984,3,A,[0.30054726 0.13623955 0.0813776  0.15285792 0.3223245  0.00665317],0.3005472611069423
111984,4,A,[0.31139511 0.12369056 0.07499066 0.15192637 0.33153645 0.00646086],0.3113951144381151
111984,5,A,[0.32164673 0.11023875 0.06924257 0.15129416 0.34147222 0.00610557],0.3216467283710384
111984,6,A,[0.34473566 0.09384091 0.06365018 0.15378865 0.33888581 0.00509878],0.3447356636353699
111984,7,A,[0.38583409 0.07292133 0.0584166  0.15441624 0.32381903 0.00459272],0.3858340885885714
111984,8,A,[0.43030303 0.05651318 0.05625738 0.15037387 0.30275482 0.00379772],0.4303030303030303
112145,1,B,[0.24063687 0.24909535 0.15383572 0.14619142 0.1994753  0.01076533],0.24909535009951148
112145,2,B,[0.2365789  0.26079049 0.14600086 0.14817963 0.19933297 0.00911716],0.2607904853803857
112145,3,B,[0.2334819  0.27853714 0.13581261 0.15126659 0.19220121 0.00870055],0.27853714389215206
112145,4,B,[0.22762766 0.29862346 0.12596686 0.15301639 0.18623798 0.00852765],0.29862345839797966
112145,5,B,[0.2262362  0.31538605 0.1170409  0.15576124 0.17718574 0.00838988],0.3153860471412376
112145,6,B,[0.22827463 0.32649852 0.11206748 0.15842551 0.16703632 0.00769754],0.32649851726217133
112145,7,B,[0.22718842 0.33606755 0.10859232 0.16319249 0.15791144 0.00704777],0.3360675484988585
112145,8,B,[0.23445494 0.34020071 0.10794963 0.16235734 0.14848485 0.00655254],0.3402007083825266
117651,1,E,[0.13633074 0.16120861 0.22304143 0.27935589 0.1962638  0.00379953],0.19626379591098245
117651,2,E,[0.12898804 0.15065708 0.21798848 0.29230039 0.20686486 0.00320115],0.20686486238110555
117651,3,E,[0.11893226 0.1359808  0.20409087 0.3120585  0.22600396 0.0029336 ],0.22600395891013533
117651,4,E,[0.10802256 0.12204845 0.19053861 0.33021427 0.2462458  0.00293032],0.24624579563085355
117651,5,E,[0.09797402 0.10887663 0.1722477  0.34892863 0.26889908 0.00307394],0.2688990789466263
117651,6,E,[0.08946145 0.09144314 0.15301995 0.36497565 0.29800033 0.00309947],0.2980003314562566
117651,7,E,[0.08665741 0.07352171 0.12776624 0.37618212 0.33262588 0.00324664],0.3326258790597359
117651,8,E,[0.08360882 0.05964187 0.10505706 0.38376623 0.36475797 0.00316804],0.36475796930342386
117742,1,B,[0.16690791 0.29577528 0.20223449 0.1742808  0.15668536 0.00411616],0.29577528496471867
117742,2,B,[0.15882078 0.30763988 0.20156535 0.17489164 0.15370507 0.00337729],0.3076398780805342
117742,3,B,[0.15064559 0.3231331  0.19444588 0.17309235 0.15522227 0.00346081],0.3231331021812819
117742,4,B,[0.14179341 0.33730365 0.18730252 0.17091822 0.15881474 0.00386745],0.33730365454524863
117742,5,B,[0.13565373 0.3538554  0.17689809 0.16602932 0.16356171 0.00400176],0.35385539518435166
117742,6,B,[0.12740614 0.37049052 0.16749472 0.15772734 0.17254766 0.00433361],0.3704905199984485
117742,7,B,[0.11993836 0.39487421 0.15700896 0.1445157  0.17924979 0.00441299],0.39487420698200004
117742,8,B,[0.11298701 0.41794569 0.145061   0.13242818 0.18736718 0.00421094],0.4179456906729634
117820,1,C,[0.13447621 0.25927266 0.20621494 0.15428804 0.23937036 0.00637778],0.20621494481635608
117820,2,C,[0.13512996 0.26183967 0.22521405 0.16012269 0.21265068 0.00504296],0.22521404830829084
117820,3,C,[0.13263319 0.26612674 0.24387727 0.16698903 0.18507905 0.00529472],0.24387727378580484
117820,4,C,[0.13326859 0.2687965  0.25570775 0.17272171 0.16394208 0.00556336],0.2557077496291095
117820,5,C,[0.13180426 0.26814328 0.26943772 0.17854222 0.14625177 0.00582074],0.26943772314252357
117820,6,C,[0.13155287 0.26595133 0.28072934 0.18291449 0.13247319 0.00637877],0.2807293448097124
117820,7,C,[0.12675669 0.25803343 0.29074076 0.18725359 0.12998038 0.00723515],0.2907407619856138
117820,8,C,[0.12386856 0.24024006 0.30145612 0.18506494 0.14155844 0.00781189],0.30145611963793784
117854,1,C,[0.12579157 0.16939569 0.24294373 0.25814185 0.20042519 0.00330197],0.2429437307761896
117854,2,C,[0.11695309 0.17126928 0.23534592 0.27098746 0.20286725 0.002577  ],0.2353459235093201
117854,3,C,[0.11140257 0.16855771 0.23080381 0.27959803 0.20729617 0.00234171],0.23080381400884933
117854,4,C,[0.10397108 0.16491886 0.23094019 0.28439655 0.21326486 0.00250847],0.230940193202795
117854,5,C,[0.09665138 0.15881825 0.23867578 0.28676458 0.21659983 0.00249017],0.2386757813160967
117854,6,C,[0.08725762 0.14790707 0.25432921 0.281357   0.22683244 0.00231667],0.2543292065854011
117854,7,C,[0.0748066  0.12651194 0.29590709 0.25913094 0.24115395 0.00248947],0.2959070902214523
117854,8,C,[0.06515152 0.10838253 0.34769776 0.22756789 0.24881936 0.00238095],0.3476977567886659
117877,1,B,[0.21865388 0.22001086 0.25407092 0.1870816  0.11588565 0.00429709],0.22001085579880586
117877,2,B,[0.21227542 0.23583605 0.25201795 0.19392624 0.10239091 0.00355343],0.23583605201488766
117877,3,B,[0.20711504 0.26240394 0.24273229 0.19447499 0.09008461 0.00318912],0.2624039382099516
117877,4,B,[0.20167382 0.29272885 0.23178673 0.1896213  0.08091358 0.00327573],0.29272884791791715
117877,5,B,[0.19256953 0.32934849 0.22006013 0.1816077  0.0729736  0.00344055],0.3293484943343655
117877,6,B,[0.18115495 0.38127695 0.20123274 0.16821052 0.06481028 0.00331456],0.3812769528591628
117877,7,B,[0.15854241 0.46670567 0.17362075 0.14187326 0.0559539  0.003304  ],0.4667056722536434
117877,8,B,[0.13705234 0.56021251 0.14281779 0.10891381 0.04769776 0.00330579],0.5602125147579693
117886,1,D,[0.20051565 0.16288221 0.29437308 0.17581871 0.16138954 0.00502081],0.1758187081599421
117886,2,D,[0.19282728 0.16039455 0.30606611 0.17865184 0.15800901 0.00405122],0.17865184027937325
117886,3,D,[0.18744016 0.16299454 0.31594302 0.18386615 0.14562256 0.00413357],0.1838661474370585
117886,4,D,[0.17748383 0.16404401 0.32659879 0.18865019 0.13910092 0.00412226],0.18865018516211596
117886,5,D,[0.16656232 0.16489281 0.33899897 0.19437723 0.13080312 0.00436556],0.1943772314252356
117886,6,D,[0.15385212 0.16291428 0.35306086 0.20160651 0.12415505 0.00441119],0.20160650500534208
117886,7,D,[0.13391536 0.16281391 0.36874046 0.21082902 0.11859993 0.00510132],0.21082902168634154
