CO_ITEM,NSE_CLASS,TP_COR_RACA,TX_GABARITO,answer_distribution,correct_probability
126560,Medium,0,C,[0.14327006 0.1172994  0.40185505 0.19439172 0.14042278 0.002761  ],0.40185504745470235
126560,Medium,1,C,[0.13015385 0.10687168 0.42393102 0.20710788 0.13001457 0.001921  ],0.4239310220750253
126560,Medium,2,C,[0.16261125 0.1219201  0.35563352 0.20849767 0.14870609 0.00263137],0.3556335220476836
126560,Medium,3,C,[0.15415265 0.11976431 0.36782667 0.20856857 0.14742985 0.00225794],0.3678266715474397
126560,Medium,4,C,[0.14886119 0.11834981 0.37516115 0.20726257 0.14804469 0.00232058],0.37516115169746456
126560,Medium,5,C,[0.1673106  0.13321015 0.33142953 0.20594658 0.15907946 0.00302369],0.3314295313287418
126560,Very High,0,C,[0.08164166 0.09951456 0.5668579  0.15578111 0.09377758 0.00242718],0.5668578993821712
126560,Very High,1,C,[0.0819799  0.09287186 0.54777437 0.17608897 0.0995663  0.0017186 ],0.5477743685721227
126560,Very High,2,C,[0.11115064 0.11015442 0.46047107 0.19198748 0.12374582 0.00249057],0.46047107379207286
126560,Very High,3,C,[0.10245762 0.10075952 0.4989657  0.18452252 0.1110871  0.00220754],0.4989656982308808
126560,Very High,4,C,[0.07814738 0.10663696 0.57615789 0.14467611 0.09279007 0.0015916 ],0.5761578863600191
126560,Very High,5,C,[0.14713217 0.10723192 0.40897756 0.20698254 0.12718204 0.00249377],0.4089775561097257
126560,Very Low,0,C,[0.18597122 0.13705036 0.32284173 0.19298561 0.15935252 0.00179856],0.322841726618705
126560,Very Low,1,C,[0.17852196 0.12169623 0.3334029  0.21178256 0.15214875 0.00244759],0.3334029029503842
126560,Very Low,2,C,[0.19200104 0.1325814  0.30340745 0.20788228 0.16088676 0.00324107],0.303407445820099
126560,Very Low,3,C,[0.18863432 0.13402732 0.30003427 0.20928254 0.16536889 0.00265266],0.3000342659986766
126560,Very Low,4,C,[0.17970297 0.13993399 0.30742574 0.20775578 0.16221122 0.0029703 ],0.3074257425742574
126560,Very Low,5,C,[0.18355922 0.14908662 0.28403064 0.20889806 0.16823807 0.00618739],0.2840306423099587
140190,Medium,0,C,[0.07109577 0.07903365 0.58140638 0.07532355 0.18654012 0.00660052],0.5814063848144952
140190,Medium,1,C,[0.05605133 0.06309112 0.63403357 0.06013902 0.18192405 0.0047609 ],0.6340335719909695
140190,Medium,2,C,[0.07971392 0.0882398  0.55044071 0.08158471 0.19351297 0.00650788],0.5504407083228549
140190,Medium,3,C,[0.0765114  0.08591099 0.56471659 0.07982528 0.18749208 0.00554367],0.5647165866501471
140190,Medium,4,C,[0.07847013 0.0867211  0.55810056 0.07782553 0.19338204 0.00550064],0.5581005586592179
140190,Medium,5,C,[0.09558206 0.11422812 0.49151688 0.09591802 0.19401982 0.00873509],0.4915168822442466
140190,Very High,0,C,[0.04015887 0.03993822 0.71403354 0.04413063 0.15445719 0.00728155],0.7140335392762577
140190,Very High,1,C,[0.03051189 0.03338222 0.74117981 0.0360726  0.15550177 0.00335172],0.7411798051054105
140190,Very High,2,C,[0.05180389 0.05329823 0.65594535 0.05671387 0.17690173 0.00533694],0.6559453497473849
140190,Very High,3,C,[0.04411992 0.04777857 0.68618976 0.04873568 0.16846769 0.00470839],0.6861897557812837
140190,Very High,4,C,[0.02928537 0.03660672 0.73404425 0.03835747 0.15645392 0.00525227],0.7340442463791182
140190,Very High,5,C,[0.0872818  0.06234414 0.58603491 0.04987531 0.20698254 0.0074813 ],0.5860349127182045
140190,Very Low,0,C,[0.10323741 0.11330935 0.47805755 0.11205036 0.18543165 0.00791367],0.4780575539568345
140190,Very Low,1,C,[0.09424153 0.10162224 0.51386017 0.09257186 0.19163267 0.00607153],0.5138601650697278
140190,Very Low,2,C,[0.10978587 0.11724034 0.46422938 0.10535641 0.19606318 0.00732482],0.46422938138761044
140190,Very Low,3,C,[0.10895997 0.11869624 0.46754183 0.10648454 0.19190141 0.00641601],0.4675418281501087
140190,Very Low,4,C,[0.10511551 0.10990099 0.48267327 0.10049505 0.19669967 0.00511551],0.48267326732673266
140190,Very Low,5,C,[0.12639953 0.13759576 0.40218032 0.12374779 0.19976429 0.01031232],0.4021803182086034
140378,Medium,0,A,[0.46052632 0.08468507 0.19918033 0.16755824 0.07830026 0.00974978],0.4605263157894737
140378,Medium,1,A,[0.49548382 0.07206738 0.18757871 0.16631619 0.07165339 0.0069005 ],0.4954838185479737
140378,Medium,2,A,[0.41325989 0.09826845 0.20812964 0.18796195 0.0834739  0.00890617],0.41325989216907005
140378,Medium,3,A,[0.42907451 0.09335182 0.20140756 0.18533093 0.0827203  0.00811487],0.42907450687766624
140378,Medium,4,A,[0.42913623 0.0972067  0.19471422 0.18822518 0.0832832  0.00743446],0.42913622690159003
140378,Medium,5,A,[0.37460104 0.11070049 0.21837729 0.19183605 0.09171846 0.01276667],0.3746010414916849
140378,Very High,0,A,[0.6129744  0.04876434 0.16328332 0.11473963 0.04986761 0.0103707 ],0.6129744042365401
140378,Very High,1,A,[0.6304786  0.04533144 0.15299135 0.11296868 0.05298415 0.00524578],0.6304785984865526
140378,Very High,2,A,[0.52992244 0.0658934  0.18551199 0.14395503 0.06596456 0.00875258],0.5299224364904291
140378,Very High,3,A,[0.56769274 0.05864645 0.16874556 0.13706814 0.06088487 0.00696224],0.5676927351878724
140378,Very High,4,A,[0.64014006 0.04345058 0.14563107 0.11013847 0.0544326  0.00620723],0.6401400604806621
140378,Very High,5,A,[0.43640898 0.07481297 0.21446384 0.18453865 0.08229426 0.0074813 ],0.43640897755610975
140378,Very Low,0,A,[0.35989209 0.12266187 0.21726619 0.19640288 0.09388489 0.00989209],0.3598920863309353
140378,Very Low,1,A,[0.3868134  0.10847168 0.20929703 0.19722986 0.08983967 0.00834835],0.3868133953135376
140378,Very Low,2,A,[0.35344958 0.12523498 0.21404032 0.20051425 0.09796677 0.00879411],0.3534495797411465
140378,Very Low,3,A,[0.35618915 0.12406655 0.21085996 0.20098781 0.09938321 0.00851333],0.35618914831269494
140378,Very Low,4,A,[0.36089109 0.12623762 0.21237624 0.19554455 0.09686469 0.00808581],0.3608910891089109
140378,Very Low,5,A,[0.31614614 0.14142605 0.22775486 0.19446081 0.10489098 0.01532115],0.3161461402474956
140429,Medium,0,B,[0.16531493 0.45004314 0.08809318 0.10362381 0.18537532 0.00754961],0.45004314063848144
140429,Medium,1,B,[0.17497712 0.48141778 0.08208249 0.0861663  0.17036712 0.00498918],0.481417784991459
140429,Medium,2,B,[0.17154809 0.40741445 0.10064833 0.11479271 0.19822367 0.00737274],0.4074144498353094
140429,Medium,3,B,[0.17449702 0.41304891 0.09458903 0.11403938 0.19776458 0.00606108],0.4130489109775156
140429,Medium,4,B,[0.1736141  0.41478298 0.09621831 0.11452514 0.19522991 0.00562957],0.41478298238074773
140429,Medium,5,B,[0.17621367 0.37040148 0.09608601 0.13623383 0.2124979  0.00856711],0.3704014782462624
140429,Very High,0,B,[0.14342454 0.619594   0.06509267 0.05339806 0.11231244 0.00617829],0.6195939982347749
140429,Very High,1,B,[0.15343225 0.61806599 0.06157715 0.05120257 0.11225334 0.00346869],0.6180659906241845
140429,Very High,2,B,[0.16217178 0.53063403 0.08197538 0.07436135 0.14431082 0.00654664],0.5306340283213549
140429,Very High,3,B,[0.16014696 0.55983513 0.07082652 0.06885054 0.13567878 0.00466208],0.5598351292105345
140429,Very High,4,B,[0.15756804 0.60783065 0.05904823 0.05252268 0.11936973 0.00366067],0.6078306541461086
140429,Very High,5,B,[0.1521197  0.47381546 0.0872818  0.11720698 0.16458853 0.00498753],0.47381546134663344
140429,Very Low,0,B,[0.17104317 0.34622302 0.11294964 0.15035971 0.21366906 0.0057554 ],0.3462230215827338
140429,Very Low,1,B,[0.17931885 0.36385542 0.10255194 0.13179015 0.21599469 0.00648895],0.363855421686747
140429,Very Low,2,B,[0.17700568 0.33270673 0.11438819 0.14567533 0.22330978 0.00691428],0.3327067263023703
140429,Very Low,3,B,[0.17467979 0.33266968 0.10877091 0.14954745 0.22707723 0.00725494],0.33266967577275736
140429,Very Low,4,B,[0.17128713 0.33151815 0.11584158 0.15148515 0.22524752 0.00462046],0.3315181518151815
140429,Very Low,5,B,[0.16794343 0.31997643 0.10960519 0.16705952 0.22598704 0.0094284 ],0.3199764289923394
140441,Medium,0,D,[0.14758412 0.07627265 0.29296808 0.4255824  0.05030198 0.00729077],0.4255823986194996
140441,Medium,1,D,[0.13231473 0.06303696 0.32588471 0.43424018 0.03905834 0.00546507],0.43424018076333043
140441,Medium,2,D,[0.15453927 0.08497053 0.28946287 0.41149951 0.05257218 0.00695565],0.41149951236866156
140441,Medium,3,D,[0.15216749 0.08251264 0.2921565  0.41559724 0.05154378 0.00602236],0.41559723767018175
140441,Medium,4,D,[0.15337344 0.08452944 0.29406962 0.41125913 0.05122475 0.00554362],0.411259131929523
140441,Medium,5,D,[0.16495884 0.10549303 0.26289266 0.39459096 0.0634974  0.00856711],0.39459096253989584
140441,Very High,0,D,[0.09973522 0.04390997 0.32215357 0.49646955 0.02912621 0.00860547],0.4964695498676081
140441,Very High,1,D,[0.09712337 0.03849753 0.35646094 0.47976372 0.02400641 0.00414803],0.4797637150543923
140441,Very High,2,D,[0.11627411 0.05849285 0.32448587 0.4579805  0.03650466 0.00626201],0.45798050238383264
140441,Very High,3,D,[0.11198246 0.05210102 0.32526475 0.47355584 0.03161567 0.00548026],0.4735558368581926
140441,Very High,4,D,[0.10997931 0.04360974 0.32213911 0.49546395 0.02451058 0.00429731],0.4954639503421932
140441,Very High,5,D,[0.15710723 0.0798005  0.28179551 0.42144638 0.05486284 0.00498753],0.42144638403990026
140441,Very Low,0,D,[0.18291367 0.10413669 0.25521583 0.38327338 0.06690647 0.00755396],0.383273381294964
140441,Very Low,1,D,[0.1650887  0.0972773  0.28061854 0.39210701 0.05857129 0.00633716],0.39210701072004556
140441,Very Low,2,D,[0.17763229 0.1101748  0.26440656 0.37267993 0.06784642 0.00726   ],0.3726799334500119
140441,Very Low,3,D,[0.17953611 0.10716396 0.26225305 0.37523041 0.06945954 0.00635693],0.37523040930144624
140441,Very Low,4,D,[0.17739274 0.11006601 0.25742574 0.3820132  0.06749175 0.00561056],0.382013201320132
140441,Very Low,5,D,[0.21449617 0.12669417 0.23011196 0.3408957  0.07719505 0.01060695],0.34089569829110195
140506,Medium,0,D,[0.26734254 0.11842105 0.21406385 0.32234685 0.06863676 0.00918896],0.32234685073339087
140506,Medium,1,D,[0.27142357 0.10793761 0.21200033 0.34245017 0.06007905 0.00610927],0.3424501711099805
140506,Medium,2,D,[0.24612808 0.12555127 0.23603197 0.3081278  0.07605209 0.00810879],0.3081278023467642
140506,Medium,3,D,[0.25285807 0.12467618 0.23195229 0.30942107 0.07404051 0.0070519 ],0.3094210652287158
140506,Medium,4,D,[0.24400516 0.12986678 0.22887838 0.3160722  0.0736141  0.00756339],0.3160721959604641
140506,Medium,5,D,[0.22509659 0.15807156 0.23450361 0.28439442 0.08903074 0.00890307],0.28439442298001005
140506,Very High,0,D,[0.29633716 0.08230362 0.15291262 0.41968226 0.0390556  0.00970874],0.41968225948808474
140506,Very High,1,D,[0.30223058 0.08084166 0.15420607 0.41914934 0.03842105 0.0051513 ],0.4191493382041984
140506,Very High,2,D,[0.25674233 0.09862663 0.19156052 0.39144667 0.05180389 0.00981997],0.3914466661922721
140506,Very High,3,D,[0.28594585 0.09405971 0.17691191 0.39016333 0.04654358 0.00637562],0.3901633270554818
140506,Very High,4,D,[0.28473659 0.08403629 0.1593188  0.42845774 0.03867579 0.00477479],0.4284577431163457
140506,Very High,5,D,[0.24937656 0.13965087 0.20199501 0.33665835 0.06483791 0.0074813 ],0.33665835411471323
140506,Very Low,0,D,[0.24190647 0.1557554  0.24172662 0.26672662 0.08579137 0.00809353],0.26672661870503594
140506,Very Low,1,D,[0.25893179 0.13220757 0.23807988 0.28547576 0.07788635 0.00741865],0.2854757613129684
140506,Very Low,2,D,[0.24003371 0.14273676 0.24958406 0.26820942 0.09122534 0.00821071],0.2682094163911756
140506,Very Low,3,D,[0.24689243 0.1445907  0.24911972 0.25939952 0.09278405 0.00721358],0.2593995179128462
140506,Very Low,4,D,[0.24174917 0.14108911 0.25808581 0.2630363  0.09042904 0.00561056],0.263036303630363
140506,Very Low,5,D,[0.22421921 0.16676488 0.25397761 0.24101355 0.10400707 0.01001768],0.24101355332940483
140527,Medium,0,A,[0.61135371 0.21583202 0.05732602 0.05751185 0.05119391 0.0067825 ],0.611353711790393
140527,Medium,1,A,[0.64713877 0.21947204 0.04571339 0.04633694 0.03625797 0.00508089],0.6471387721101525
140527,Medium,2,A,[0.59634346 0.23333754 0.05668894 0.05788677 0.04864456 0.00709873],0.5963434623628798
140527,Medium,3,A,[0.60334529 0.22939005 0.05765857 0.05663492 0.04689132 0.00607984],0.6033452931181261
140527,Medium,4,A,[0.58774948 0.23795595 0.06108052 0.0577254  0.04860633 0.00688231],0.5877494838265658
140527,Medium,5,A,[0.57389093 0.2223792  0.06612037 0.06640294 0.06188189 0.00932467],0.5738909296411415
140527,Very High,0,A,[0.67468619 0.2123431  0.03974895 0.04079498 0.02405858 0.0083682 ],0.6746861924686193
140527,Very High,1,A,[0.69218646 0.21463871 0.03368505 0.03448644 0.02174436 0.00325898],0.6921864565246427
140527,Very High,2,A,[0.64435696 0.22309711 0.04724409 0.04671916 0.03254593 0.00603675],0.6443569553805775
140527,Very High,3,A,[0.66711813 0.21823107 0.04139677 0.04010128 0.02897185 0.0041809 ],0.6671181250736073
140527,Very High,4,A,[0.65371809 0.21309656 0.04883463 0.04439512 0.03773585 0.00221976],0.6537180910099889
140527,Very High,5,A,[0.53103448 0.28275862 0.05517241 0.06206897 0.06896552 0.        ],0.5310344827586206
140527,Very Low,0,A,[0.54132948 0.21589595 0.08150289 0.0800578  0.07312139 0.00809249],0.5413294797687861
140527,Very Low,1,A,[0.5800801  0.22582617 0.06352603 0.06649139 0.05609734 0.00797897],0.5800800953807588
140527,Very Low,2,A,[0.53757127 0.23928852 0.07172852 0.07200164 0.06995323 0.00945683],0.5375712676248677
140527,Very Low,3,A,[0.54033015 0.23525699 0.07347179 0.07382244 0.06914992 0.00796872],0.540330145260408
140527,Very Low,4,A,[0.53701851 0.23586793 0.07178589 0.07653827 0.07028514 0.00850425],0.5370185092546274
140527,Very Low,5,A,[0.50322061 0.21779388 0.0889694  0.08454106 0.09541063 0.01006441],0.5032206119162641
140550,Medium,0,A,[0.56531493 0.09283865 0.08874029 0.16488352 0.08123382 0.00698878],0.5653149266609145
140550,Medium,1,A,[0.62691447 0.07469449 0.07329388 0.14952052 0.07056618 0.00501046],0.6269144682242286
140550,Medium,2,A,[0.54187189 0.09850153 0.10094275 0.16961597 0.08227782 0.00679004],0.5418718909668595
140550,Medium,3,A,[0.53017866 0.09927387 0.09472982 0.18417644 0.0857086  0.0059326 ],0.5301786644515466
140550,Medium,4,A,[0.52642888 0.09948431 0.0954018  0.18298238 0.09007306 0.00562957],0.5264288783841856
140550,Medium,5,A,[0.43137914 0.12548295 0.10465312 0.23551151 0.09440618 0.00856711],0.43137913656979676
140550,Very High,0,A,[0.74779347 0.04435128 0.05075022 0.09443954 0.05494263 0.00772286],0.747793468667255
140550,Very High,1,A,[0.77356326 0.04309996 0.04149833 0.08494471 0.05352853 0.00336522],0.7735632597604758
140550,Very High,2,A,[0.69408667 0.06262008 0.06567993 0.11100833 0.05998719 0.0066178 ],0.6940866718850067
140550,Very High,3,A,[0.70758591 0.05906326 0.05552811 0.11050048 0.06266016 0.00466208],0.7075859087961962
140550,Very High,4,A,[0.76555785 0.04360974 0.03851663 0.08371797 0.06509629 0.00350151],0.7655578545280917
140550,Very High,5,A,[0.57605985 0.0798005  0.07730673 0.19201995 0.06982544 0.00498753],0.5760598503740648
140550,Very Low,0,A,[0.42410072 0.13273381 0.12392086 0.21294964 0.09964029 0.00665468],0.4241007194244604
140550,Very Low,1,A,[0.46805806 0.11590931 0.1131202  0.2032255  0.09272365 0.00696329],0.46805805900768427
140550,Very Low,2,A,[0.43222921 0.12625051 0.1280223  0.20178907 0.10401677 0.00769214],0.43222920853049845
140550,Very Low,3,A,[0.39978968 0.13340699 0.12778264 0.2265337  0.105557   0.00693   ],0.3997896776632952
140550,Very Low,4,A,[0.40148515 0.13762376 0.12161716 0.22376238 0.10874587 0.00676568],0.4014851485148515
140550,Very Low,5,A,[0.31614614 0.15085445 0.12875663 0.28727166 0.10665881 0.01031232],0.3161461402474956
140567,Medium,0,A,[0.61962278 0.06410852 0.07423581 0.0955124  0.14094583 0.00557465],0.6196227817522996
140567,Medium,1,A,[0.6823981  0.05354177 0.0627731  0.08499165 0.11165779 0.00463759],0.6823981020951972
140567,Medium,2,A,[0.62806708 0.06538898 0.07248771 0.09839869 0.12884882 0.00680873],0.6280670785525154
140567,Medium,3,A,[0.62743375 0.06438983 0.07198619 0.09365511 0.13688611 0.00564902],0.6274337472728588
140567,Medium,4,A,[0.61200964 0.06056435 0.08017894 0.10220234 0.13919477 0.00584997],0.6120096352374398
140567,Medium,5,A,[0.55185081 0.07629274 0.08957333 0.10935292 0.16162758 0.01130263],0.5518508053122351
140567,Very High,0,A,[0.7374477  0.04079498 0.05962343 0.06589958 0.09100418 0.00523013],0.7374476987447699
140567,Very High,1,A,[0.7567517  0.03950848 0.04493121 0.06862562 0.08727127 0.00291171],0.7567517029517831
140567,Very High,2,A,[0.70288714 0.05905512 0.05748031 0.07585302 0.09947507 0.00524934],0.7028871391076116
140567,Very High,3,A,[0.72541515 0.04528324 0.05011188 0.07160523 0.10369803 0.00388647],0.7254151454481216
140567,Very High,4,A,[0.72031077 0.04661487 0.06215316 0.07214206 0.09766926 0.00110988],0.7203107658157603
140567,Very High,5,A,[0.64827586 0.05517241 0.08275862 0.08965517 0.12413793 0.        ],0.6482758620689655
140567,Very Low,0,A,[0.54104046 0.08468208 0.09855491 0.09710983 0.17109827 0.00751445],0.5410404624277456
140567,Very Low,1,A,[0.58053866 0.07162728 0.08908318 0.10583596 0.14573079 0.00718413],0.5805386567209807
140567,Very Low,2,A,[0.54446758 0.08347274 0.09654843 0.11215049 0.15410877 0.00925199],0.5444675838994913
140567,Very Low,3,A,[0.53734955 0.08386005 0.09379246 0.10896722 0.16877208 0.00725864],0.5373495454585302
140567,Very Low,4,A,[0.54277139 0.08554277 0.0987994  0.1108054  0.15307654 0.0090045 ],0.5427713856928464
140567,Very Low,5,A,[0.43115942 0.10748792 0.12037037 0.12399356 0.20611916 0.01086957],0.4311594202898551
140568,Medium,0,A,[0.43809318 0.20742019 0.09314064 0.06790336 0.18369284 0.00974978],0.43809318377911993
140568,Medium,1,A,[0.46713895 0.22057614 0.07625373 0.054879   0.17437548 0.00677669],0.46713895213756895
140568,Medium,2,A,[0.4128244  0.21606669 0.09932958 0.07396662 0.18870413 0.00910859],0.4128243975146136
140568,Medium,3,A,[0.42436327 0.20674356 0.0973239  0.07314648 0.19035895 0.00806383],0.4243632703056584
140568,Medium,4,A,[0.41946713 0.20395359 0.09707778 0.07494628 0.1957456  0.00880963],0.41946712505371725
140568,Medium,5,A,[0.3769528  0.18931631 0.12161935 0.09289434 0.20813035 0.01108685],0.3769527969091214
140568,Very High,0,A,[0.53684907 0.20145631 0.06134157 0.04015887 0.15203001 0.00816417],0.5368490732568403
140568,Very High,1,A,[0.53699038 0.23076473 0.05298865 0.03385911 0.14022333 0.00517379],0.5369903812411708
140568,Very High,2,A,[0.4843094  0.2250765  0.07258237 0.05280011 0.15583861 0.00939301],0.48430940012808654
140568,Very High,3,A,[0.50748711 0.21941091 0.06428108 0.04546297 0.15687425 0.00648368],0.5074871098212356
140568,Very High,4,A,[0.52395353 0.20833996 0.0603215  0.04010823 0.16122871 0.00604807],0.5239535253859621
140568,Very High,5,A,[0.43640898 0.24438903 0.09226933 0.05486284 0.16708229 0.00498753],0.43640897755610975
140568,Very Low,0,A,[0.36115108 0.20179856 0.12877698 0.09496403 0.20179856 0.01151079],0.36115107913669064
140568,Very Low,1,A,[0.39408026 0.20438289 0.11194384 0.08632957 0.1948392  0.00842425],0.39408025804003416
140568,Very Low,2,A,[0.36634904 0.20377693 0.12270694 0.09764266 0.20008211 0.00944232],0.3663490417233854
140568,Very Low,3,A,[0.37182744 0.19036535 0.12625248 0.09850884 0.20416036 0.00888553],0.37182744115700916
140568,Very Low,4,A,[0.37524752 0.19669967 0.12244224 0.09438944 0.2029703  0.00825083],0.37524752475247525
140568,Very Low,5,A,[0.34826164 0.17589864 0.14054213 0.10872127 0.21390689 0.01266942],0.3482616381850324
140572,Medium,0,B,[0.2352459  0.42553926 0.16410699 0.06962899 0.09926661 0.00621225],0.4255392579810181
140572,Medium,1,B,[0.23523221 0.45519511 0.15953563 0.05728557 0.08805441 0.00469706],0.45519510793760726
140572,Medium,2,B,[0.23457828 0.38823428 0.18652665 0.07461066 0.10960358 0.00644655],0.3882342838566425
140572,Medium,3,B,[0.24140468 0.39263942 0.18103151 0.07200959 0.1073905  0.00552431],0.39263941881256426
140572,Medium,4,B,[0.24275892 0.3877095  0.18521702 0.07258272 0.10636012 0.00537172],0.3877094972067039
140572,Medium,5,B,[0.24844616 0.32571813 0.20443474 0.08852679 0.12531497 0.00755921],0.32571812531496724
140572,Very High,0,B,[0.18490733 0.619594   0.09002648 0.04302736 0.05582524 0.00661959],0.6195939982347749
140572,Very High,1,B,[0.18076788 0.64123559 0.08467027 0.03551023 0.05462627 0.00318976],0.6412355921070391
140572,Very High,2,B,[0.19696862 0.55468583 0.11933395 0.04995375 0.07393439 0.00512346],0.5546858322066462
140572,Very High,3,B,[0.19767514 0.57573559 0.1082775  0.04430517 0.06996202 0.00404458],0.5757355892432616
140572,Very High,4,B,[0.18796753 0.63600191 0.08212637 0.03724336 0.0536368  0.00302403],0.6360019099156454
140572,Very High,5,B,[0.21945137 0.4638404  0.12219451 0.06733167 0.11720698 0.00997506],0.46384039900249374
140572,Very Low,0,B,[0.24856115 0.30971223 0.2057554  0.09604317 0.13165468 0.00827338],0.30971223021582733
140572,Very Low,1,B,[0.25005218 0.33801347 0.20147994 0.08354046 0.12154445 0.00536951],0.3380134712076653
140572,Very Low,2,B,[0.24407424 0.31429744 0.21105853 0.09520105 0.12804391 0.00732482],0.31429744387545644
140572,Very Low,3,B,[0.24837532 0.30920337 0.20712024 0.09530674 0.13376146 0.00623287],0.3092033746100766
140572,Very Low,4,B,[0.26155116 0.29075908 0.20990099 0.09719472 0.1359736  0.00462046],0.29075907590759076
140572,Very Low,5,B,[0.26870949 0.24513848 0.22009428 0.10371243 0.15262227 0.00972304],0.2451384796700059
140585,Medium,0,C,[0.24383089 0.26704055 0.24296808 0.18032787 0.05884383 0.00698878],0.24296807592752373
140585,Medium,1,C,[0.23097429 0.28428825 0.25613491 0.17587088 0.04766511 0.00506656],0.25613490701637975
140585,Medium,2,C,[0.2391847  0.29232732 0.20827685 0.18948924 0.06413426 0.00658762],0.20827685192568376
140585,Medium,3,C,[0.24538556 0.28098998 0.21415096 0.1890883  0.06450716 0.00587805],0.21415095667844622
140585,Medium,4,C,[0.23734422 0.27215299 0.2249248  0.19170606 0.06746884 0.00640309],0.22492479587451655
140585,Medium,5,C,[0.2644045  0.2538216  0.17923736 0.20661851 0.08701495 0.00890307],0.17923735931463128
140585,Very High,0,C,[0.18954104 0.24183583 0.39827891 0.13481906 0.03000883 0.00551633],0.398278905560459
140585,Very High,1,C,[0.19744999 0.24009556 0.3952959  0.13892313 0.02462726 0.00360816],0.3952958960562189
140585,Very High,2,C,[0.20123817 0.27979791 0.31445243 0.1623141  0.03600655 0.00619085],0.31445243008610263
140585,Very High,3,C,[0.20517768 0.25869894 0.3483127  0.14966501 0.03346815 0.00467751],0.3483126987557504
140585,Very High,4,C,[0.19178736 0.22696164 0.41270094 0.13560401 0.02976285 0.00318319],0.412700939041859
140585,Very High,5,C,[0.2394015  0.25187032 0.25436409 0.19201995 0.05735661 0.00498753],0.2543640897755611
140585,Very Low,0,C,[0.26672662 0.25269784 0.18093525 0.20413669 0.08884892 0.00665468],0.18093525179856115
140585,Very Low,1,C,[0.26008918 0.27020207 0.18449862 0.20022768 0.07948013 0.00550232],0.18449862441893558
140585,Very Low,2,C,[0.25386228 0.27106156 0.17538515 0.20541907 0.08703356 0.00723839],0.17538514725265228
140585,Very Low,3,C,[0.27402755 0.25348568 0.16787385 0.20641719 0.09169699 0.00649872],0.1678738538614236
140585,Very Low,4,C,[0.27541254 0.23976898 0.17062706 0.2209571  0.08745875 0.00577558],0.17062706270627062
140585,Very Low,5,C,[0.2813789  0.21596936 0.1638185  0.21390689 0.1128462  0.01208014],0.16381850324101355
140626,Medium,0,E,[0.09366192 0.07223967 0.1191109  0.12418459 0.58613192 0.00467102],0.5861319159217202
140626,Medium,1,E,[0.08047106 0.06926582 0.09621037 0.12170132 0.6284527  0.00389873],0.6284527018354512
140626,Medium,2,E,[0.10263607 0.08904363 0.14084541 0.13533915 0.52596061 0.00617513],0.5259606081960752
140626,Medium,3,E,[0.10119499 0.08248794 0.13654851 0.13145999 0.54318049 0.00512808],0.5431804859805018
140626,Medium,4,E,[0.10063541 0.08389146 0.12931479 0.12699639 0.55426756 0.00489438],0.5542675596771424
140626,Medium,5,E,[0.12883181 0.10356255 0.16404308 0.14664457 0.45070423 0.00621375],0.4507042253521127
140626,Very High,0,E,[0.04809843 0.05285235 0.05536913 0.0917226  0.74944072 0.00251678],0.7494407158836689
140626,Very High,1,E,[0.04336747 0.05042226 0.04829067 0.09188537 0.7637187  0.00231553],0.7637186957297973
140626,Very High,2,E,[0.07009665 0.06492239 0.08005467 0.11217417 0.66855413 0.00419799],0.6685541345308992
140626,Very High,3,E,[0.06038162 0.06052808 0.07241192 0.10823081 0.69530923 0.00313834],0.6953092308979831
140626,Very High,4,E,[0.04793757 0.05518395 0.04384987 0.0862133  0.76514307 0.00167224],0.7651430694908956
140626,Very High,5,E,[0.08203125 0.06640625 0.09765625 0.1328125  0.61328125 0.0078125 ],0.61328125
140626,Very Low,0,E,[0.1347619  0.10047619 0.19190476 0.14047619 0.42666667 0.00571429],0.4266666666666667
140626,Very Low,1,E,[0.11968591 0.0906772  0.16960088 0.14594378 0.46784035 0.00625188],0.4678403521056317
140626,Very Low,2,E,[0.12948793 0.10517952 0.1981754  0.14638022 0.41165391 0.00912301],0.4116539140670983
140626,Very Low,3,E,[0.13349519 0.10119037 0.20348595 0.14588807 0.40800464 0.00793579],0.40800463826934574
140626,Very Low,4,E,[0.14209505 0.1013579  0.21483996 0.1556741  0.37827352 0.00775946],0.37827352085354027
140626,Very Low,5,E,[0.13516484 0.1043956  0.24725275 0.15714286 0.34725275 0.00879121],0.34725274725274724
140631,Medium,0,B,[0.07226057 0.33062985 0.13761864 0.27743745 0.17277826 0.00927524],0.33062985332182915
140631,Medium,1,B,[0.05659107 0.34006682 0.13206131 0.2901441  0.1744548  0.0066819 ],0.3400668189793759
140631,Medium,2,B,[0.0778738  0.31682543 0.14954641 0.25919292 0.18768593 0.0088755 ],0.31682542798083824
140631,Medium,3,B,[0.07330311 0.32038697 0.14479529 0.26511749 0.18877328 0.00762386],0.32038696552015433
140631,Medium,4,B,[0.07503223 0.32256124 0.1450795  0.26553502 0.18332617 0.00846584],0.3225612376450365
140631,Medium,5,B,[0.09289434 0.29749706 0.15420796 0.23668738 0.20661851 0.01209474],0.2974970603057282
140631,Very High,0,B,[0.0456752  0.37047661 0.11738747 0.32105031 0.13790821 0.00750221],0.3704766107678729
140631,Very High,1,B,[0.03440348 0.37130749 0.10968894 0.33546884 0.14398895 0.0051423 ],0.37130748535591207
