CO_ITEM,SG_UF_PROVA,TX_GABARITO,answer_distribution,correct_probability
140626,MG,E,[0.08407638 0.07037968 0.10555188 0.11578251 0.62054064 0.00366892],0.6205406358865811
140626,MS,E,[0.09029851 0.08097015 0.11432836 0.12701493 0.58216418 0.00522388],0.5821641791044776
140626,MT,E,[0.09367663 0.07951166 0.12216309 0.13131946 0.56792925 0.00539991],0.5679292534042886
140626,PA,E,[0.11502533 0.09228105 0.16141168 0.13862466 0.48600928 0.006648  ],0.4860092772706868
140626,PB,E,[0.0922924  0.07122649 0.13442422 0.12375746 0.57382627 0.00447316],0.5738262731304481
140626,PE,E,[0.09121816 0.08071305 0.13620665 0.1327709  0.55369478 0.00539646],0.5536947762267952
140626,PI,E,[0.10194112 0.07841625 0.14108497 0.12115953 0.55379869 0.00359943],0.5537986887774778
140626,PR,E,[0.07739926 0.07887138 0.08953477 0.12454468 0.62610173 0.00354817],0.6261017269038407
140626,RJ,E,[0.07546031 0.06682054 0.09032579 0.11347105 0.6496236  0.00429871],0.6496235984202781
140626,RN,E,[0.08039058 0.06393793 0.12145532 0.12346174 0.60683075 0.00392367],0.6068307472801855
140626,RO,E,[0.10158976 0.08530438 0.13474215 0.13125242 0.54362156 0.00348972],0.5436215587436991
140626,RR,E,[0.07566638 0.06878762 0.09372313 0.13413586 0.62338779 0.00429923],0.6233877901977644
140626,RS,E,[0.05628831 0.05919813 0.07465356 0.11360221 0.69253703 0.00372075],0.6925370286450259
140626,SC,E,[0.06425689 0.07279336 0.0889993  0.12694655 0.64250225 0.00450165],0.6425022508253027
140626,SE,E,[0.08065761 0.0683853  0.13075023 0.12241433 0.59416487 0.00362766],0.59416486569929
140626,SP,E,[0.07369222 0.06411946 0.08041204 0.11376688 0.66451583 0.00349357],0.6645158316817993
140626,TO,E,[0.11366948 0.09967939 0.15709706 0.12547362 0.49868843 0.00539201],0.4986884290294375
140631,AC,B,[0.08400712 0.31508732 0.12774903 0.25711514 0.20714748 0.00889392],0.3150873221216041
140631,AL,B,[0.0828052  0.31306982 0.15087836 0.25608739 0.1867634  0.01039582],0.3130698243273293
140631,AM,B,[0.08876    0.31870035 0.15168091 0.22939058 0.2040188  0.00744935],0.31870034910250417
140631,AP,B,[0.08531281 0.30352961 0.15858147 0.2328538  0.21060555 0.00911676],0.3035296085647374
140631,BA,B,[0.07672794 0.3251017  0.14959419 0.26023184 0.18042785 0.00791648],0.32510170247614734
140631,CE,B,[0.08641514 0.31356308 0.15030682 0.26676622 0.17676567 0.00618307],0.31356307893324625
140631,DF,B,[0.0552022  0.31775057 0.13391106 0.29832512 0.16618964 0.0286214 ],0.3177505697779191
140631,ES,B,[0.05571071 0.31939838 0.13225112 0.31605283 0.17033223 0.00625473],0.31939838249839997
140631,GO,B,[0.0667508  0.32357041 0.13389778 0.29109745 0.17727333 0.00741023],0.32357041189159047
140631,MA,B,[0.0923944  0.30558196 0.15412196 0.24621757 0.1936439  0.0080402 ],0.3055819638734212
140631,MG,B,[0.05190409 0.34140221 0.12642219 0.31084861 0.16411025 0.00531265],0.34140220968500234
140631,MS,B,[0.06452902 0.32144602 0.13696318 0.2916019  0.17866501 0.00679487],0.3214460185637518
140631,MT,B,[0.07103692 0.32280935 0.13208536 0.2791185  0.18751091 0.00743897],0.3228093458596724
140631,PA,B,[0.08594605 0.31484539 0.14618367 0.24579602 0.19856069 0.00866819],0.31484539042730747
140631,PB,B,[0.07617501 0.33009742 0.15036746 0.2545035  0.18304563 0.00581097],0.3300974192445736
140631,PE,B,[0.07485938 0.3274192  0.14629612 0.25796549 0.18521308 0.00824673],0.3274192010677853
140631,PI,B,[0.08685244 0.30891833 0.15146679 0.25507654 0.19222612 0.00545978],0.30891833434829175
140631,PR,B,[0.05313752 0.3377904  0.12237506 0.30647102 0.17631883 0.00390717],0.33779040200444055
140631,RJ,B,[0.05806566 0.3406992  0.14099734 0.28402484 0.16888731 0.00732564],0.34069920141969834
140631,RN,B,[0.07142447 0.33231981 0.14994359 0.2547951  0.1847666  0.00675043],0.33231981335934063
140631,RO,B,[0.07398123 0.3139221  0.1439131  0.26577966 0.19649055 0.00591336],0.3139220979560355
140631,RR,B,[0.06874843 0.31981869 0.13447494 0.26894989 0.20221607 0.00579199],0.319818685469655
140631,RS,B,[0.05349485 0.35349962 0.11730513 0.29508529 0.17465933 0.00595578],0.3534996188298075
140631,SC,B,[0.04841953 0.34723651 0.11638455 0.30473207 0.17785    0.00537735],0.34723650986626764
140631,SE,B,[0.07461196 0.32510363 0.14650086 0.25757163 0.18910169 0.00711022],0.32510362772684637
140631,SP,B,[0.05005537 0.34337037 0.13151219 0.29541814 0.17306696 0.00657696],0.3433703725027348
140631,TO,B,[0.08507595 0.29848103 0.1433826  0.27961311 0.18684013 0.00660718],0.2984810299025952
140639,AC,B,[0.10996119 0.42270375 0.32753881 0.06492561 0.06751294 0.0073577 ],0.42270375161707635
140639,AL,B,[0.11032355 0.43120414 0.3057038  0.0745775  0.07132533 0.00686569],0.43120413609072716
140639,AM,B,[0.11234503 0.3862668  0.34121334 0.07509827 0.07831441 0.00676214],0.3862668022760384
140639,AP,B,[0.11241218 0.40130478 0.32301773 0.07577785 0.08021077 0.00727668],0.4013047842087655
140639,BA,B,[0.09997137 0.45339663 0.30324982 0.06994334 0.06775282 0.00568602],0.4533966296698248
140639,CE,B,[0.11021411 0.45576581 0.30013144 0.07036251 0.058883   0.00464313],0.45576580570397507
140639,DF,B,[0.07701277 0.57285207 0.2469126  0.04420417 0.0448932  0.01412519],0.5728520697514178
140639,ES,B,[0.0723221  0.58968988 0.25859661 0.0398848  0.0352883  0.0042183 ],0.5896898818874731
140639,GO,B,[0.08769021 0.5113648  0.28883769 0.05473301 0.05226782 0.00510646],0.511364803592129
140639,MA,B,[0.11731631 0.39272036 0.32742089 0.08133913 0.07464349 0.00655983],0.39272035854950427
140639,MG,B,[0.06942877 0.59596262 0.2486307  0.04138458 0.04107311 0.00352022],0.5959626234132581
140639,MS,B,[0.08651241 0.50970378 0.29497713 0.05231603 0.05053959 0.00595106],0.5097037793667007
140639,MT,B,[0.0899312  0.47700206 0.31289072 0.05853386 0.05657807 0.00506409],0.4770020605594943
140639,PA,B,[0.1108469  0.39781231 0.33607617 0.07381418 0.07463075 0.00681969],0.39781231492614993
140639,PB,B,[0.10581097 0.46022902 0.30129892 0.06588617 0.06233123 0.00444368],0.4602290206802256
140639,PE,B,[0.10201163 0.46671751 0.30113452 0.06682239 0.05708838 0.00622557],0.46671751358566116
140639,PI,B,[0.10675962 0.42453959 0.32279877 0.073098   0.06866718 0.00413683],0.4245395938766511
140639,PR,B,[0.07613401 0.58861835 0.25022017 0.04124236 0.04082063 0.00296449],0.5886183500576773
140639,RJ,B,[0.07894942 0.54098314 0.27992902 0.04400355 0.05111624 0.00501863],0.54098314108252
140639,RN,B,[0.10052971 0.47761651 0.29839558 0.06291473 0.05560974 0.00493374],0.47761650698946323
140639,RO,B,[0.10149119 0.46040622 0.31218666 0.062733   0.05855508 0.00462784],0.46040622187941893
140639,RR,B,[0.09317552 0.48451272 0.30168723 0.05615714 0.05993453 0.00453286],0.4845127171996978
140639,RS,B,[0.07555508 0.55791405 0.2707976  0.04514484 0.04643129 0.00415714],0.5579140461215933
140639,SC,B,[0.07091088 0.60562985 0.24497335 0.03504629 0.03946507 0.00397456],0.6056298513045918
140639,SE,B,[0.10616925 0.44152976 0.30316783 0.07137454 0.07267556 0.00508305],0.441529757042147
140639,SP,B,[0.07086662 0.58314848 0.26272975 0.03963112 0.03920101 0.00442303],0.5831484761559641
140639,TO,B,[0.10196853 0.44778966 0.31605476 0.06321095 0.0665486  0.00442749],0.4477896601048975
140643,AC,B,[0.1281533  0.29422704 0.19647477 0.12685964 0.24539133 0.00889392],0.29422703751617074
140643,AL,B,[0.1347565  0.28488437 0.1965199  0.12916945 0.24580276 0.00886702],0.28488436735601513
140643,AM,B,[0.11451662 0.30567085 0.20407378 0.12454988 0.24349212 0.00769675],0.3056708540641579
140643,AP,B,[0.11207762 0.35814654 0.17806959 0.12211442 0.22039144 0.0092004 ],0.358146537303446
140643,BA,B,[0.13778272 0.29598583 0.18957608 0.13260272 0.23683527 0.00721738],0.2959858315633884
140643,CE,B,[0.12751892 0.28424213 0.19893916 0.130731   0.2525335  0.00603529],0.2842421272855954
140643,DF,B,[0.09376159 0.357211   0.17591562 0.12399958 0.22223989 0.02687232],0.3572110033391636
140643,ES,B,[0.09207541 0.3588468  0.16849945 0.1302147  0.24463257 0.00573108],0.35884680281608194
140643,GO,B,[0.11154969 0.33059913 0.19275411 0.12463866 0.23329763 0.00716078],0.33059912838046046
140643,MA,B,[0.12812712 0.29945674 0.1998506  0.13251392 0.23226946 0.00778215],0.29945674317533616
140643,MG,B,[0.10373178 0.35576516 0.17404208 0.12283145 0.2387165  0.00491302],0.3557651622002821
140643,MS,B,[0.11098281 0.33419194 0.18710308 0.1296798  0.2308478  0.00719456],0.33419194386463563
140643,MT,B,[0.10711417 0.35186673 0.17235358 0.12841826 0.23273845 0.00750882],0.3518667272028778
140643,PA,B,[0.11841137 0.35872472 0.17104862 0.12811148 0.21555607 0.00814774],0.35872471779042014
140643,PB,B,[0.1234148  0.31218595 0.18801914 0.13050761 0.24004444 0.00582806],0.31218595111946673
140643,PE,B,[0.13520831 0.29344075 0.18955096 0.12786729 0.24642006 0.00751263],0.2934407474497092
140643,PI,B,[0.12055606 0.3147561  0.19056719 0.12891371 0.23930619 0.00590076],0.314756095000105
140643,PR,B,[0.09864675 0.36218851 0.16937274 0.12680319 0.23889557 0.00409323],0.36218851167809873
140643,RJ,B,[0.10765572 0.32880923 0.19296539 0.13203194 0.23207808 0.00645963],0.3288092280390417
140643,RN,B,[0.13120303 0.31501348 0.18354273 0.12309487 0.24041459 0.0067313 ],0.31501348172795596
140643,RO,B,[0.10361229 0.38520375 0.15966062 0.11775292 0.22740712 0.00636329],0.3852037536958478
140643,RR,B,[0.08763536 0.43943591 0.13472677 0.10299673 0.22865777 0.00654747],0.43943591035003776
140643,RS,B,[0.1096579  0.34347008 0.18436726 0.12872832 0.22777301 0.00600343],0.34347007813988945
140643,SC,B,[0.08968484 0.37440382 0.17595623 0.12900963 0.22591883 0.00502665],0.3744038155802862
140643,SE,B,[0.12450455 0.29796375 0.20020574 0.12886146 0.24165683 0.00680766],0.2979637529878067
140643,SP,B,[0.09594511 0.36647103 0.1707403  0.12415968 0.23655397 0.00612992],0.3664710285058234
140643,TO,B,[0.10428445 0.33648934 0.18588652 0.12792044 0.23901642 0.00640283],0.3364893399632178
140682,AC,E,[0.16930789 0.15936287 0.28630336 0.08352199 0.29188228 0.0096216 ],0.291882276843467
140682,AL,E,[0.16155215 0.15160107 0.3418946  0.09356237 0.24238381 0.009006  ],0.2423838114298421
140682,AM,E,[0.16451799 0.16957585 0.28607163 0.097034   0.27559856 0.00720196],0.2755985596085654
140682,AP,E,[0.16543995 0.15163934 0.30428237 0.09175309 0.27768484 0.0092004 ],0.2776848444295751
140682,BA,E,[0.15651195 0.14517321 0.36317272 0.09044363 0.23709494 0.00760355],0.23709493784663732
140682,CE,E,[0.16041749 0.15576658 0.35029593 0.09381927 0.2338132  0.00588752],0.23381320142793813
140682,DF,E,[0.13009487 0.11096094 0.38705147 0.0632056  0.28446494 0.02422219],0.2844649387820003
140682,ES,E,[0.13460755 0.12331995 0.39631698 0.07156572 0.26869145 0.00549834],0.2686914528422645
140682,GO,E,[0.15590838 0.14286343 0.36037213 0.07642078 0.25698103 0.00745425],0.25698102686759894
140682,MA,E,[0.16501426 0.16472905 0.32416135 0.10429173 0.23448323 0.00732039],0.2344832269455385
140682,MG,E,[0.12648096 0.11365773 0.40283263 0.06461566 0.28745886 0.00495416],0.28745886224729666
140682,MS,E,[0.15979038 0.13327708 0.35999467 0.08131634 0.25847138 0.00715015],0.25847137718168495
140682,MT,E,[0.15799951 0.13980372 0.33758251 0.08577515 0.271924   0.0069151 ],0.2719240037718716
140682,PA,E,[0.15843219 0.15879112 0.31508767 0.09151846 0.26787926 0.00829131],0.267879255576892
140682,PB,E,[0.15587079 0.14881217 0.34705179 0.09246283 0.25005982 0.00574261],0.25005981883438727
140682,PE,E,[0.1540185  0.14994756 0.35714558 0.09071408 0.24020402 0.00797025],0.24020402326246543
140682,PI,E,[0.15963545 0.15755654 0.33111442 0.10064887 0.24556393 0.00548078],0.24556393187879297
140682,PR,E,[0.14554521 0.11862914 0.38797584 0.06637229 0.27744632 0.00403121],0.2774463229183463
140682,RJ,E,[0.13560958 0.11738066 0.39933274 0.06463177 0.27581899 0.00722626],0.2758189884649512
140682,RN,E,[0.15021131 0.13613677 0.36201786 0.07953263 0.26548486 0.00661656],0.26548486413095446
140682,RO,E,[0.12893688 0.12822985 0.26892917 0.07443116 0.39375241 0.00572053],0.3937524103355187
140682,RR,E,[0.16091665 0.15235457 0.31981869 0.0783178  0.28229665 0.00629564],0.2822966507177033
140682,RS,E,[0.14557128 0.11414856 0.39989518 0.06670478 0.26768868 0.00599152],0.267688679245283
140682,SC,E,[0.13988123 0.10953427 0.40374544 0.05945478 0.28193678 0.00544749],0.28193678107172915
140682,SE,E,[0.14731778 0.14704548 0.35532964 0.09321957 0.25031013 0.0067774 ],0.25031012677377384
140682,SP,E,[0.13745923 0.111297   0.41435214 0.05820038 0.27267647 0.00601477],0.2726764722815835
140682,TO,E,[0.15761869 0.15918534 0.33369661 0.09372659 0.2501192  0.00565357],0.2501192016892582
140721,AC,E,[0.05352523 0.4205207  0.06630013 0.08829237 0.36319534 0.00816624],0.3631953428201811
140721,AL,E,[0.05531465 0.42116967 0.06615521 0.08753058 0.36288081 0.00694908],0.36288080942850787
140721,AM,E,[0.05920998 0.4122983  0.07004041 0.09675912 0.35545232 0.00623986],0.35545232139421096
140721,AP,E,[0.05838073 0.40314486 0.07285045 0.09233857 0.36659418 0.0066912 ],0.3665941786550686
140721,BA,E,[0.05138722 0.42260292 0.06358485 0.08313304 0.37329303 0.00599895],0.3732930296352027
140721,CE,E,[0.06093625 0.39796387 0.06914923 0.09039719 0.3765759  0.00497756],0.3765759039330518
140721,DF,E,[0.03135104 0.42118514 0.04197806 0.06805533 0.42317274 0.0142577 ],0.4231727354640377
140721,ES,E,[0.03139    0.4551987  0.04384128 0.06897655 0.39620062 0.00439286],0.3962006167452144
140721,GO,E,[0.04274457 0.42019692 0.05304553 0.08474079 0.39365214 0.00562004],0.3936521445655842
140721,MA,E,[0.06534021 0.42288469 0.0753633  0.09668613 0.33298927 0.00673638],0.3329892706777129
140721,MG,E,[0.0298425  0.4436354  0.04075576 0.07045722 0.41141279 0.00389633],0.41141278796426894
140721,MS,E,[0.04343385 0.42923125 0.05582449 0.08375894 0.38188924 0.00586224],0.381889239241462
140721,MT,E,[0.04823106 0.42126218 0.05713687 0.08151434 0.38602312 0.00583243],0.3860231201760207
140721,PA,E,[0.05769817 0.39145026 0.07628183 0.08947255 0.37821468 0.0068825 ],0.37821467669280884
140721,PB,E,[0.05260639 0.42570501 0.06327124 0.08996753 0.36345924 0.0049906 ],0.36345923773713895
140721,PE,E,[0.04932787 0.42764801 0.06092096 0.08867385 0.36697493 0.00645438],0.3669749261130708
140721,PI,E,[0.05837761 0.40578736 0.07267802 0.08949833 0.36905987 0.00459881],0.36905986854538964
140721,PR,E,[0.03028987 0.45034172 0.0397043  0.06892745 0.40722641 0.00351025],0.40722640503094726
140721,RJ,E,[0.03366815 0.42500799 0.044685   0.06611535 0.42523514 0.00528838],0.4252351375332742
140721,RN,E,[0.0491844  0.42533417 0.05920486 0.08547989 0.3759203  0.00487637],0.37592029525940374
140721,RO,E,[0.05148477 0.42126237 0.0624759  0.0938424  0.36540686 0.0055277 ],0.36540686463555727
140721,RR,E,[0.04155125 0.41576429 0.05943087 0.0773105  0.40266935 0.00327373],0.402669352807857
140721,RS,E,[0.02737278 0.42822089 0.03991567 0.07481656 0.42482609 0.00484801],0.424826091099676
140721,SC,E,[0.02431497 0.45387169 0.03661274 0.06836248 0.41262976 0.00420836],0.4126297577854671
140721,SE,E,[0.05052797 0.41487398 0.06589816 0.09149496 0.37136547 0.00583946],0.37136546549272337
140721,SP,E,[0.02561358 0.44383333 0.03582447 0.06257938 0.42731642 0.00483282],0.42731641565602
140721,TO,E,[0.05387916 0.41264219 0.06505006 0.08936721 0.37354404 0.00551734],0.3735440365097745
140731,AC,D,[0.06552962 0.10293238 0.08976661 0.60263315 0.1358468  0.00329144],0.6026331538001197
140731,AL,D,[0.0790083  0.10312306 0.09770147 0.5479189  0.16671373 0.00553453],0.5479189021291014
140731,AM,D,[0.08843822 0.10960694 0.10333473 0.51662137 0.17771273 0.00428601],0.5166213673426719
140731,AP,D,[0.08056641 0.10375977 0.08886719 0.57104492 0.15014648 0.00561523],0.571044921875
140731,BA,D,[0.07929901 0.09804308 0.09394204 0.5603271  0.16359807 0.0047907 ],0.560327097624355
140731,CE,D,[0.07187202 0.10148042 0.08100525 0.61819484 0.125      0.00244747],0.6181948424068768
140731,DF,D,[0.03348438 0.07088004 0.06410684 0.7540663  0.0720248  0.00543763],0.7540663009778201
140731,ES,D,[0.06065365 0.09441555 0.0803808  0.6380901  0.12287761 0.00358229],0.6380900971636078
140731,GO,D,[0.06781312 0.09286258 0.08455334 0.61494445 0.13599148 0.00383503],0.6149444528991022
140731,MA,D,[0.09709999 0.11405189 0.10515377 0.4776735  0.20085734 0.00516351],0.4776734972233949
140731,MG,D,[0.05708868 0.08454381 0.07934912 0.65267011 0.12339375 0.00295454],0.6526701062750805
140731,MS,D,[0.06723881 0.09335821 0.09567164 0.60268657 0.13701493 0.00402985],0.6026865671641791
140731,MT,D,[0.06933792 0.09117233 0.09085929 0.59727657 0.14673658 0.00461731],0.5972765691031461
140731,PA,D,[0.10177209 0.10762917 0.10656036 0.48908745 0.18896561 0.00598534],0.4890874500331331
140731,PB,D,[0.06476525 0.0965744  0.08762808 0.61653158 0.13063924 0.00386145],0.6165315797522557
140731,PE,D,[0.07400345 0.10139948 0.08936538 0.58634336 0.14480501 0.00408332],0.5863433587566557
140731,PI,D,[0.07700219 0.09525646 0.09011441 0.58368685 0.15124052 0.00269958],0.5836868492094099
140731,PR,D,[0.05205247 0.09510239 0.07641785 0.66641502 0.10729452 0.00271775],0.6664150231197509
140731,RJ,D,[0.04783635 0.08098722 0.07698498 0.69921755 0.09141635 0.00355755],0.6992175505839254
140731,RN,D,[0.05002675 0.09167113 0.08056893 0.66613162 0.10870341 0.00289816],0.666131621187801
140731,RO,D,[0.0792943  0.09887553 0.10217138 0.5661109  0.15025204 0.00329585],0.5661108956960063
140731,RR,D,[0.04299226 0.08254514 0.06534824 0.73602752 0.06878762 0.00429923],0.7360275150472915
140731,RS,D,[0.0329859  0.07608462 0.06265652 0.74858683 0.07658549 0.00310063],0.7485868294893505
140731,SC,D,[0.0356464  0.08193004 0.07426056 0.70715929 0.09816933 0.00283437],0.7071592917403048
140731,SE,D,[0.06429454 0.08443964 0.08744983 0.62774004 0.13283421 0.00324174],0.6277400432232171
140731,SP,D,[0.0391621  0.08337558 0.06984837 0.71835277 0.086482   0.00277919],0.7183527676637324
140731,TO,D,[0.10492568 0.10507141 0.10026231 0.49285922 0.19207228 0.00480909],0.49285922471582627
140767,AC,B,[0.04129264 0.69599042 0.04578097 0.18432077 0.02812687 0.00448833],0.6959904248952723
140767,AL,B,[0.04958491 0.63731857 0.05088383 0.21432202 0.04241261 0.00547806],0.6373185745750268
140767,AM,B,[0.04897554 0.65685762 0.04568263 0.19982229 0.04453272 0.00412921],0.6568576207401212
140767,AP,B,[0.03271484 0.66625977 0.04760742 0.20849609 0.03759766 0.00732422],0.666259765625
140767,BA,B,[0.0445572  0.63591916 0.04958189 0.2200766  0.04500055 0.00486459],0.6359191615660291
140767,CE,B,[0.03874164 0.71686963 0.03675183 0.17295447 0.03205587 0.00262655],0.7168696275071633
140767,DF,B,[0.01898402 0.83090866 0.0260911  0.10064393 0.01798235 0.00538994],0.8309086572859528
140767,ES,B,[0.03145549 0.7329473  0.03955246 0.16400039 0.0278732  0.00417116],0.7329472961036412
140767,GO,B,[0.0378329  0.72753006 0.03880688 0.16356719 0.02848881 0.00377416],0.72753005630802
140767,MA,B,[0.05725327 0.60257201 0.05588933 0.22992238 0.04900464 0.00535836],0.6025720131198649
140767,MG,B,[0.0322794  0.73189575 0.04067557 0.16118534 0.03078891 0.00317502],0.7318957534065352
140767,MS,B,[0.04149254 0.70067164 0.04186567 0.17798507 0.03373134 0.00425373],0.7006716417910448
140767,MT,B,[0.0378776  0.7044921  0.04476444 0.17365785 0.03412115 0.00508687],0.7044920957896385
140767,PA,B,[0.04668562 0.61753703 0.05168765 0.23227379 0.04559543 0.00622047],0.6175370342660482
140767,PB,B,[0.04064077 0.67800887 0.0419789  0.19766019 0.03792629 0.00378498],0.6780088698577764
140767,PE,B,[0.04229026 0.68419917 0.04166067 0.19261764 0.03484314 0.00438912],0.684199165347532
140767,PI,B,[0.04235763 0.6705232  0.04177915 0.20574624 0.03599434 0.00359943],0.6705232034965934
